nom,date,contacts_seen,cumulative_confirmed_cases,cumulative_confirmed_deaths,cumulative_contacts_isolated,cumulative_contacts_traced,cumulative_suspected_cases,cumulative_suspected_deaths,hosp_escaped,hospitalised,in_bed_previous_day,national_cumulative_confirmed_cases,national_cumulative_confirmed_deaths,national_cumulative_recovered_cases,national_cumulative_suspected_cases,national_cumulative_suspected_deaths,national_suspected_cases_in_isolation,national_suspected_cases_under_investigation,new_confirmed_cases,new_contacts_isolated,new_contacts_listed,new_hosp_admissions,new_hosp_detainees,new_hosp_other,new_suspected_cases,new_suspected_deaths,total_poe_hand_washing,total_poe_passed,total_poe_refused_hand_washing,total_poe_refused_screening,total_poe_sanitised,total_poe_screened,rt_proxy,rt_proxy_is_imputed,label_next_7d,label_censored
Kilo,2026-05-15,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kilo,2026-05-16,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kilo,2026-05-17,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kilo,2026-05-18,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kilo,2026-05-19,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kilo,2026-05-20,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kilo,2026-05-21,0.0,1.0,0.0,8.0,0.0,1.0,0.0,2.0,30.0,30.0,,,,,,,,1.0,8.0,0.0,21.0,0.0,9.0,1.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Kilo,2026-05-22,0.0,1.0,0.0,8.0,176.0,6.0,2.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,176.0,21.0,0.0,9.0,1.0,2.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Kilo,2026-05-23,0.0,1.0,0.0,8.0,0.0,6.0,2.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,176.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kilo,2026-05-24,0.0,1.0,0.0,8.0,0.0,8.0,2.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,1.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kilo,2026-05-25,0.0,1.0,0.0,8.0,0.0,18.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,10.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kilo,2026-05-26,0.0,1.0,0.0,8.0,0.0,18.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kilo,2026-05-27,0.0,1.0,0.0,8.0,41.0,8.0,2.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,41.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kilo,2026-05-28,0.0,2.0,0.0,8.0,41.0,8.0,2.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,41.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,0.0,False,0,True
Kilo,2026-05-29,0.0,2.0,0.0,8.0,41.0,8.0,2.0,2.0,30.0,30.0,,,,,,,,0.0,8.0,41.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,0.0,False,0,True
Komanda,2026-05-14,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-15,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-16,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-17,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-18,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-19,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-20,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-21,0.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,2.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-22,0.0,0.0,1.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Komanda,2026-05-23,0.0,0.0,1.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Komanda,2026-05-24,0.0,0.0,1.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Komanda,2026-05-25,0.0,0.0,1.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Komanda,2026-05-26,0.0,0.0,1.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Komanda,2026-05-27,0.0,0.0,1.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Komanda,2026-05-28,0.0,1.0,1.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Komanda,2026-05-29,0.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kyondo,2026-05-14,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Kyondo,2026-05-15,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Kyondo,2026-05-16,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Kyondo,2026-05-17,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Kyondo,2026-05-18,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Kyondo,2026-05-19,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kyondo,2026-05-20,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kyondo,2026-05-21,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kyondo,2026-05-22,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Kyondo,2026-05-23,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Kyondo,2026-05-24,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Kyondo,2026-05-25,0.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Kyondo,2026-05-26,0.0,1.0,0.0,1.0,16.0,3.0,0.0,2.0,30.0,30.0,,,,,,,,1.0,1.0,0.0,21.0,0.0,9.0,3.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kyondo,2026-05-27,0.0,1.0,0.0,1.0,16.0,3.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kyondo,2026-05-28,0.0,1.0,0.0,1.0,16.0,3.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,0.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Kyondo,2026-05-29,0.0,1.0,0.0,1.0,16.0,3.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,16.0,21.0,0.0,9.0,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Lita,2026-05-14,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-15,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-16,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-17,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-18,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-19,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-20,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-21,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Lita,2026-05-22,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,False
Lita,2026-05-23,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Lita,2026-05-24,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Lita,2026-05-25,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Lita,2026-05-26,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Lita,2026-05-27,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Lita,2026-05-28,0.0,1.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,1,True
Lita,2026-05-29,0.0,1.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,1.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mahagi,2026-05-14,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-15,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-16,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-17,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-18,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-19,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-20,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-21,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-22,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,False
Mahagi,2026-05-23,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mahagi,2026-05-24,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mahagi,2026-05-25,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mahagi,2026-05-26,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mahagi,2026-05-27,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mahagi,2026-05-28,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mahagi,2026-05-29,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,184.0,184.0,0.0,0.0,184.0,184.0,1.0,True,0,True
Mambasa,2026-05-14,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-15,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-16,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-17,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-18,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-19,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-20,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-21,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-22,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mambasa,2026-05-23,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mambasa,2026-05-24,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mambasa,2026-05-25,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mambasa,2026-05-26,0.0,0.0,0.0,1.0,82.0,5.0,1.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mambasa,2026-05-27,0.0,0.0,0.0,1.0,82.0,5.0,1.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mambasa,2026-05-28,0.0,0.0,0.0,1.0,82.0,5.0,1.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mambasa,2026-05-29,0.0,0.0,0.0,1.0,82.0,5.0,1.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mangala,2026-05-14,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-15,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-16,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-17,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-18,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-19,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-20,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-21,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-22,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Mangala,2026-05-23,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mangala,2026-05-24,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mangala,2026-05-25,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Mangala,2026-05-26,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,30.0,30.0,,,,,,,,0.0,1.0,10.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
